,agreement,ars,block_sizes,dataset_name,dataset_type,Lower bound,max_order,Number of cuts,order_best,p,percentile_orders,preprocessing_name,q,seed,unique_id
0,50.0,0.0,"[100, 100]",sbm,graph,0.2,5160.0,50.0,3315.0,0.28,100.0,fid_mat,0.83,42.0,1589802894
1,50.0,0.0,"[100, 100]",sbm,graph,0.3,7616.0,50.0,6087.0,0.6,100.0,fid_mat,0.92,42.0,1589802894
2,50.0,0.0,"[100, 100]",sbm,graph,0.4,5311.0,50.0,4722.0,0.18,100.0,fid_mat,0.87,42.0,1589802894
3,50.0,0.0,"[100, 100]",sbm,graph,0.4,4887.0,50.0,4252.0,0.28,100.0,fid_mat,0.69,42.0,1589802894
4,50.0,0.5908788593296834,"[100, 100]",sbm,graph,0.4,7805.0,50.0,7604.0,0.87,100.0,fid_mat,0.78,42.0,1589802894
5,50.0,0.002109572614719441,"[100, 100]",sbm,graph,0.3,6440.0,50.0,5078.0,0.6,100.0,fid_mat,0.69,42.0,1589802894
6,50.0,0.6064420988838948,"[100, 100]",sbm,graph,0.4,1852.0,50.0,1353.0,0.23,100.0,fid_mat,0.14,42.0,1589802894
7,50.0,0.0,"[100, 100]",sbm,graph,0.4,8167.0,50.0,7856.0,0.83,100.0,fid_mat,0.87,42.0,1589802894
8,50.0,0.0,"[100, 100]",sbm,graph,0.2,6917.0,50.0,4129.0,0.69,100.0,fid_mat,0.69,42.0,1589802894
9,50.0,0.0,"[100, 100]",sbm,graph,0.4,3326.0,50.0,2692.0,0.14,100.0,fid_mat,0.51,42.0,1589802894
10,50.0,0.0032721306872838104,"[100, 100]",sbm,graph,0.4,4803.0,50.0,4598.0,0.55,100.0,fid_mat,0.51,42.0,1589802894
11,50.0,0.0,"[100, 100]",sbm,graph,0.4,4551.0,50.0,4379.0,0.46,100.0,fid_mat,0.55,42.0,1589802894
12,50.0,0.0,"[100, 100]",sbm,graph,0.3,5330.0,50.0,4187.0,0.18,100.0,fid_mat,0.87,42.0,1589802894
13,50.0,1.0,"[100, 100]",sbm,graph,0.3,6205.0,50.0,4126.0,0.83,100.0,fid_mat,0.41,42.0,1589802894
14,50.0,1.0,"[100, 100]",sbm,graph,0.2,5339.0,50.0,2798.0,0.78,100.0,fid_mat,0.28,42.0,1589802894
15,50.0,-0.004766807667894866,"[100, 100]",sbm,graph,0.4,5841.0,50.0,5099.0,0.41,100.0,fid_mat,0.74,42.0,1589802894
16,50.0,0.0038556240383019157,"[100, 100]",sbm,graph,0.3,4863.0,50.0,3670.0,0.51,100.0,fid_mat,0.46,42.0,1589802894
17,50.0,1.0,"[100, 100]",sbm,graph,0.4,5051.0,50.0,913.0,0.92,100.0,fid_mat,0.09,42.0,1589802894
18,50.0,0.3454039897177635,"[100, 100]",sbm,graph,0.3,5088.0,50.0,4717.0,0.64,100.0,fid_mat,0.51,42.0,1589802894
19,50.0,0.0,"[100, 100]",sbm,graph,0.4,7144.0,50.0,6411.0,0.64,100.0,fid_mat,0.78,42.0,1589802894
20,50.0,0.0,"[100, 100]",sbm,graph,0.3,8796.0,50.0,7152.0,0.83,100.0,fid_mat,0.92,42.0,1589802894
21,50.0,0.09852410666160644,"[100, 100]",sbm,graph,0.3,8960.0,50.0,7377.0,0.92,100.0,fid_mat,0.87,42.0,1589802894
22,50.0,1.0,"[100, 100]",sbm,graph,0.2,4181.0,50.0,2323.0,0.6,100.0,fid_mat,0.23,42.0,1589802894
23,50.0,1.0,"[100, 100]",sbm,graph,0.4,5778.0,50.0,3217.0,0.83,100.0,fid_mat,0.32,42.0,1589802894
24,50.0,0.0,"[100, 100]",sbm,graph,0.2,8403.0,50.0,5432.0,0.87,100.0,fid_mat,0.87,42.0,1589802894
25,50.0,0.4142658118100094,"[100, 100]",sbm,graph,0.3,6188.0,50.0,4582.0,0.78,100.0,fid_mat,0.46,42.0,1589802894
26,50.0,1.0,"[100, 100]",sbm,graph,0.3,1958.0,50.0,1828.0,0.41,100.0,fid_mat,0.18,42.0,1589802894
27,50.0,0.0,"[100, 100]",sbm,graph,0.2,2317.0,50.0,1208.0,0.09,100.0,fid_mat,0.37,42.0,1589802894
28,50.0,1.0,"[100, 100]",sbm,graph,0.3,913.0,50.0,913.0,0.92,100.0,fid_mat,0.09,42.0,1589802894
29,50.0,-0.003962913832376997,"[100, 100]",sbm,graph,0.4,6226.0,50.0,5456.0,0.6,100.0,fid_mat,0.64,42.0,1589802894
30,50.0,-0.004766807667894866,"[100, 100]",sbm,graph,0.4,4808.0,50.0,4135.0,0.32,100.0,fid_mat,0.64,42.0,1589802894
31,50.0,0.0,"[100, 100]",sbm,graph,0.2,3436.0,50.0,2197.0,0.23,100.0,fid_mat,0.55,42.0,1589802894
32,50.0,0.0,"[100, 100]",sbm,graph,0.3,7015.0,50.0,6065.0,0.74,100.0,fid_mat,0.74,42.0,1589802894
33,50.0,0.0,"[100, 100]",sbm,graph,0.2,5443.0,50.0,3483.0,0.55,100.0,fid_mat,0.64,42.0,1589802894
34,50.0,1.0,"[100, 100]",sbm,graph,0.2,4141.0,50.0,1828.0,0.64,100.0,fid_mat,0.18,42.0,1589802894
35,50.0,-0.0007684017042340649,"[100, 100]",sbm,graph,0.4,4405.0,50.0,3753.0,0.23,100.0,fid_mat,0.64,42.0,1589802894
36,50.0,0.0,"[100, 100]",sbm,graph,0.4,4192.0,50.0,3545.0,0.23,100.0,fid_mat,0.6,42.0,1589802894
37,50.0,0.9020080211756614,"[100, 100]",sbm,graph,0.4,4364.0,50.0,3726.0,0.51,100.0,fid_mat,0.37,42.0,1589802894
38,50.0,0.0,"[100, 100]",sbm,graph,0.2,8929.0,50.0,5614.0,0.92,100.0,fid_mat,0.87,42.0,1589802894
39,50.0,0.0,"[100, 100]",sbm,graph,0.2,4809.0,50.0,3076.0,0.46,100.0,fid_mat,0.6,42.0,1589802894
40,50.0,1.0,"[100, 100]",sbm,graph,0.4,4195.0,50.0,1403.0,0.69,100.0,fid_mat,0.14,42.0,1589802894
41,50.0,0.0,"[100, 100]",sbm,graph,0.4,2353.0,50.0,1812.0,0.14,100.0,fid_mat,0.32,42.0,1589802894
42,50.0,0.0,"[100, 100]",sbm,graph,0.3,6944.0,50.0,5847.0,0.55,100.0,fid_mat,0.92,42.0,1589802894
43,50.0,0.0,"[100, 100]",sbm,graph,0.2,5599.0,50.0,3102.0,0.74,100.0,fid_mat,0.37,42.0,1589802894
44,50.0,0.0,"[100, 100]",sbm,graph,0.4,7619.0,50.0,6974.0,0.6,100.0,fid_mat,0.92,42.0,1589802894
45,50.0,1.0,"[100, 100]",sbm,graph,0.4,4381.0,50.0,2798.0,0.6,100.0,fid_mat,0.28,42.0,1589802894
46,50.0,0.0,"[100, 100]",sbm,graph,0.2,4371.0,50.0,2387.0,0.55,100.0,fid_mat,0.32,42.0,1589802894
47,50.0,0.0,"[100, 100]",sbm,graph,0.3,883.0,50.0,520.0,0.09,100.0,fid_mat,0.09,42.0,1589802894
48,50.0,0.0,"[100, 100]",sbm,graph,0.2,4309.0,50.0,2508.0,0.37,100.0,fid_mat,0.51,42.0,1589802894
49,50.0,1.0,"[100, 100]",sbm,graph,0.4,2790.0,50.0,1828.0,0.37,100.0,fid_mat,0.18,42.0,1589802894
50,50.0,0.0,"[100, 100]",sbm,graph,0.2,6944.0,50.0,4676.0,0.83,100.0,fid_mat,0.69,42.0,1589802894
51,50.0,1.0,"[100, 100]",sbm,graph,0.4,1828.0,50.0,1828.0,0.37,100.0,fid_mat,0.18,42.0,1589802894
52,50.0,1.0,"[100, 100]",sbm,graph,0.4,4601.0,50.0,3217.0,0.6,100.0,fid_mat,0.32,42.0,1589802894
53,50.0,0.0,"[100, 100]",sbm,graph,0.2,4827.0,50.0,2712.0,0.6,100.0,fid_mat,0.37,42.0,1589802894
54,50.0,0.0,"[100, 100]",sbm,graph,0.2,2761.0,50.0,1767.0,0.23,100.0,fid_mat,0.41,42.0,1589802894
55,50.0,0.29951537228220143,"[100, 100]",sbm,graph,0.3,7376.0,50.0,5807.0,0.78,100.0,fid_mat,0.69,42.0,1589802894
56,50.0,0.7913435061143761,"[100, 100]",sbm,graph,0.4,6263.0,50.0,5140.0,0.74,100.0,fid_mat,0.51,42.0,1589802894
57,50.0,1.0,"[100, 100]",sbm,graph,0.3,1476.0,50.0,1403.0,0.32,100.0,fid_mat,0.14,42.0,1589802894
58,50.0,0.0,"[100, 100]",sbm,graph,0.3,4868.0,50.0,4017.0,0.05,100.0,fid_mat,0.92,42.0,1589802894
59,50.0,0.0,"[100, 100]",sbm,graph,0.2,3984.0,50.0,2611.0,0.18,100.0,fid_mat,0.69,42.0,1589802894
60,50.0,0.0,"[100, 100]",sbm,graph,0.2,1921.0,50.0,1226.0,0.05,100.0,fid_mat,0.41,42.0,1589802894
61,50.0,0.0,"[100, 100]",sbm,graph,0.2,5548.0,50.0,3349.0,0.64,100.0,fid_mat,0.46,42.0,1589802894
62,50.0,0.0,"[100, 100]",sbm,graph,0.2,8064.0,50.0,5135.0,0.74,100.0,fid_mat,0.87,42.0,1589802894
63,50.0,0.0,"[100, 100]",sbm,graph,0.2,7675.0,50.0,4914.0,0.78,100.0,fid_mat,0.74,42.0,1589802894
64,50.0,0.0,"[100, 100]",sbm,graph,0.2,7351.0,50.0,4416.0,0.83,100.0,fid_mat,0.64,42.0,1589802894
65,50.0,0.0,"[100, 100]",sbm,graph,0.3,5582.0,50.0,4723.0,0.37,100.0,fid_mat,0.83,42.0,1589802894
66,50.0,0.0,"[100, 100]",sbm,graph,0.4,5776.0,50.0,5225.0,0.23,100.0,fid_mat,0.92,42.0,1589802894
67,50.0,0.0,"[100, 100]",sbm,graph,0.2,5983.0,50.0,3837.0,0.69,100.0,fid_mat,0.6,42.0,1589802894
68,50.0,1.0,"[100, 100]",sbm,graph,0.4,7780.0,50.0,6406.0,0.92,100.0,fid_mat,0.64,42.0,1589802894
69,50.0,0.0,"[100, 100]",sbm,graph,0.2,5041.0,50.0,2944.0,0.6,100.0,fid_mat,0.41,42.0,1589802894
70,50.0,0.9176523016338576,"[100, 100]",sbm,graph,0.4,8373.0,50.0,7495.0,0.92,100.0,fid_mat,0.74,42.0,1589802894
71,50.0,0.0,"[100, 100]",sbm,graph,0.2,4783.0,50.0,2951.0,0.09,100.0,fid_mat,0.87,42.0,1589802894
72,50.0,1.0,"[100, 100]",sbm,graph,0.3,4958.0,50.0,4622.0,0.87,100.0,fid_mat,0.46,42.0,1589802894
73,50.0,1.0,"[100, 100]",sbm,graph,0.3,4168.0,50.0,512.0,0.78,100.0,fid_mat,0.05,42.0,1589802894
74,50.0,0.0529341539928371,"[100, 100]",sbm,graph,0.4,721.0,50.0,407.0,0.09,100.0,fid_mat,0.05,42.0,1589802894
75,50.0,0.0,"[100, 100]",sbm,graph,0.4,3445.0,50.0,2867.0,0.28,100.0,fid_mat,0.41,42.0,1589802894
76,50.0,0.0,"[100, 100]",sbm,graph,0.2,5088.0,50.0,3393.0,0.64,100.0,fid_mat,0.51,42.0,1589802894
77,50.0,0.0,"[100, 100]",sbm,graph,0.4,6680.0,50.0,6047.0,0.6,100.0,fid_mat,0.74,42.0,1589802894
78,50.0,0.02474462799031656,"[100, 100]",sbm,graph,0.3,5905.0,50.0,4576.0,0.64,100.0,fid_mat,0.55,42.0,1589802894
79,50.0,0.0,"[100, 100]",sbm,graph,0.2,4608.0,50.0,2717.0,0.37,100.0,fid_mat,0.55,42.0,1589802894
80,50.0,0.0,"[100, 100]",sbm,graph,0.3,1607.0,50.0,1039.0,0.14,100.0,fid_mat,0.18,42.0,1589802894
81,50.0,0.0,"[100, 100]",sbm,graph,0.3,6040.0,50.0,5102.0,0.46,100.0,fid_mat,0.83,42.0,1589802894
82,50.0,0.0,"[100, 100]",sbm,graph,0.4,6526.0,50.0,5756.0,0.46,100.0,fid_mat,0.83,42.0,1589802894
83,50.0,0.0,"[100, 100]",sbm,graph,0.2,7182.0,50.0,4794.0,0.69,100.0,fid_mat,0.83,42.0,1589802894
84,50.0,0.0,"[100, 100]",sbm,graph,0.3,1849.0,50.0,1250.0,0.14,100.0,fid_mat,0.23,42.0,1589802894
85,50.0,0.0,"[100, 100]",sbm,graph,0.2,4548.0,50.0,2917.0,0.46,100.0,fid_mat,0.55,42.0,1589802894
86,50.0,0.0,"[100, 100]",sbm,graph,0.3,2776.0,50.0,1933.0,0.32,100.0,fid_mat,0.23,42.0,1589802894
87,50.0,0.0,"[100, 100]",sbm,graph,0.2,8020.0,50.0,5222.0,0.69,100.0,fid_mat,0.92,42.0,1589802894
88,50.0,1.0,"[100, 100]",sbm,graph,0.2,1088.0,50.0,512.0,0.41,100.0,fid_mat,0.05,42.0,1589802894
89,50.0,0.0,"[100, 100]",sbm,graph,0.2,2118.0,50.0,1312.0,0.23,100.0,fid_mat,0.28,42.0,1589802894
90,50.0,0.0,"[100, 100]",sbm,graph,0.2,5120.0,50.0,3352.0,0.37,100.0,fid_mat,0.74,42.0,1589802894
91,50.0,0.0,"[100, 100]",sbm,graph,0.2,1597.0,50.0,782.0,0.18,100.0,fid_mat,0.14,42.0,1589802894
92,50.0,0.0,"[100, 100]",sbm,graph,0.3,7561.0,50.0,6124.0,0.69,100.0,fid_mat,0.83,42.0,1589802894
93,50.0,-0.004766807667894866,"[100, 100]",sbm,graph,0.4,8715.0,50.0,8087.0,0.87,100.0,fid_mat,0.87,42.0,1589802894
94,50.0,0.0,"[100, 100]",sbm,graph,0.4,6757.0,50.0,6052.0,0.6,100.0,fid_mat,0.74,42.0,1589802894
95,50.0,1.0,"[100, 100]",sbm,graph,0.3,7632.0,50.0,6075.0,0.92,100.0,fid_mat,0.6,42.0,1589802894
96,50.0,0.0,"[100, 100]",sbm,graph,0.3,6755.0,50.0,5358.0,0.6,100.0,fid_mat,0.74,42.0,1589802894
97,50.0,0.0,"[100, 100]",sbm,graph,0.2,2530.0,50.0,1277.0,0.37,100.0,fid_mat,0.14,42.0,1589802894
98,50.0,1.0,"[100, 100]",sbm,graph,0.3,2315.0,50.0,913.0,0.37,100.0,fid_mat,0.09,42.0,1589802894
99,50.0,1.0,"[100, 100]",sbm,graph,0.2,4636.0,50.0,913.0,0.83,100.0,fid_mat,0.09,42.0,1589802894
100,50.0,0.0,"[100, 100]",sbm,graph,0.2,6968.0,50.0,4046.0,0.83,100.0,fid_mat,0.55,42.0,1589802894
101,50.0,0.0,"[100, 100]",sbm,graph,0.2,6663.0,50.0,4013.0,0.41,100.0,fid_mat,0.92,42.0,1589802894
102,50.0,1.0,"[100, 100]",sbm,graph,0.2,5332.0,50.0,1403.0,0.92,100.0,fid_mat,0.14,42.0,1589802894
103,50.0,0.0,"[100, 100]",sbm,graph,0.4,7544.0,50.0,6861.0,0.64,100.0,fid_mat,0.87,42.0,1589802894
104,50.0,0.0,"[100, 100]",sbm,graph,0.4,5795.0,50.0,5126.0,0.37,100.0,fid_mat,0.78,42.0,1589802894
105,50.0,0.0,"[100, 100]",sbm,graph,0.4,3251.0,50.0,2701.0,0.14,100.0,fid_mat,0.51,42.0,1589802894
106,50.0,1.0,"[100, 100]",sbm,graph,0.3,6405.0,50.0,4126.0,0.87,100.0,fid_mat,0.41,42.0,1589802894
107,50.0,0.0,"[100, 100]",sbm,graph,0.3,5193.0,50.0,4041.0,0.18,100.0,fid_mat,0.83,42.0,1589802894
108,50.0,1.0,"[100, 100]",sbm,graph,0.2,1341.0,50.0,512.0,0.51,100.0,fid_mat,0.05,42.0,1589802894
109,50.0,1.0,"[100, 100]",sbm,graph,0.4,4622.0,50.0,4622.0,0.87,100.0,fid_mat,0.46,42.0,1589802894
110,50.0,0.0,"[100, 100]",sbm,graph,0.2,6239.0,50.0,3894.0,0.32,100.0,fid_mat,0.92,42.0,1589802894
111,50.0,0.007872740182920116,"[100, 100]",sbm,graph,0.3,4799.0,50.0,4035.0,0.55,100.0,fid_mat,0.51,42.0,1589802894
112,50.0,0.007291599864873148,"[100, 100]",sbm,graph,0.4,6644.0,50.0,5929.0,0.69,100.0,fid_mat,0.64,42.0,1589802894
113,50.0,0.0,"[100, 100]",sbm,graph,0.3,2821.0,50.0,2325.0,0.28,100.0,fid_mat,0.37,42.0,1589802894
114,50.0,1.0,"[100, 100]",sbm,graph,0.3,4110.0,50.0,2323.0,0.6,100.0,fid_mat,0.23,42.0,1589802894
115,50.0,0.003609078531849504,"[100, 100]",sbm,graph,0.4,8320.0,50.0,7631.0,0.83,100.0,fid_mat,0.83,42.0,1589802894
116,50.0,0.0,"[100, 100]",sbm,graph,0.3,5037.0,50.0,4234.0,0.41,100.0,fid_mat,0.69,42.0,1589802894
117,50.0,0.0,"[100, 100]",sbm,graph,0.4,1342.0,50.0,964.0,0.09,100.0,fid_mat,0.18,42.0,1589802894
118,50.0,0.0,"[100, 100]",sbm,graph,0.2,4557.0,50.0,2975.0,0.41,100.0,fid_mat,0.6,42.0,1589802894
119,50.0,0.0,"[100, 100]",sbm,graph,0.2,2534.0,50.0,1621.0,0.18,100.0,fid_mat,0.41,42.0,1589802894
120,50.0,0.0,"[100, 100]",sbm,graph,0.2,5960.0,50.0,3703.0,0.37,100.0,fid_mat,0.83,42.0,1589802894
121,50.0,0.0,"[100, 100]",sbm,graph,0.3,2506.0,50.0,1783.0,0.09,100.0,fid_mat,0.41,42.0,1589802894
122,50.0,1.0,"[100, 100]",sbm,graph,0.4,7717.0,50.0,6406.0,0.92,100.0,fid_mat,0.64,42.0,1589802894
123,50.0,0.0,"[100, 100]",sbm,graph,0.3,2756.0,50.0,2341.0,0.37,100.0,fid_mat,0.28,42.0,1589802894
124,50.0,-0.004518607695166706,"[100, 100]",sbm,graph,0.4,2316.0,50.0,1805.0,0.14,100.0,fid_mat,0.32,42.0,1589802894
125,50.0,1.0,"[100, 100]",sbm,graph,0.4,5755.0,50.0,4622.0,0.69,100.0,fid_mat,0.46,42.0,1589802894
126,50.0,0.0,"[100, 100]",sbm,graph,0.4,5777.0,50.0,5173.0,0.28,100.0,fid_mat,0.87,42.0,1589802894
127,50.0,1.0,"[100, 100]",sbm,graph,0.4,4409.0,50.0,1403.0,0.74,100.0,fid_mat,0.14,42.0,1589802894
128,50.0,0.0,"[100, 100]",sbm,graph,0.2,2407.0,50.0,1544.0,0.05,100.0,fid_mat,0.51,42.0,1589802894
129,50.0,0.0,"[100, 100]",sbm,graph,0.2,5224.0,50.0,3142.0,0.64,100.0,fid_mat,0.41,42.0,1589802894
130,50.0,0.0,"[100, 100]",sbm,graph,0.3,4899.0,50.0,4214.0,0.18,100.0,fid_mat,0.87,42.0,1589802894
131,50.0,0.0,"[100, 100]",sbm,graph,0.2,3458.0,50.0,2240.0,0.18,100.0,fid_mat,0.6,42.0,1589802894
132,50.0,0.0037792051859092493,"[100, 100]",sbm,graph,0.3,7781.0,50.0,6344.0,0.78,100.0,fid_mat,0.78,42.0,1589802894
133,50.0,1.0,"[100, 100]",sbm,graph,0.2,5302.0,50.0,2323.0,0.83,100.0,fid_mat,0.23,42.0,1589802894
134,50.0,0.0,"[100, 100]",sbm,graph,0.4,8065.0,50.0,7409.0,0.69,100.0,fid_mat,0.92,42.0,1589802894
135,50.0,1.0,"[100, 100]",sbm,graph,0.4,2798.0,50.0,2798.0,0.69,100.0,fid_mat,0.28,42.0,1589802894
136,50.0,0.0,"[100, 100]",sbm,graph,0.2,5983.0,50.0,3764.0,0.32,100.0,fid_mat,0.87,42.0,1589802894
137,50.0,0.0,"[100, 100]",sbm,graph,0.2,6401.0,50.0,3912.0,0.69,100.0,fid_mat,0.6,42.0,1589802894
138,50.0,0.0,"[100, 100]",sbm,graph,0.3,5636.0,50.0,4383.0,0.37,100.0,fid_mat,0.74,42.0,1589802894
139,50.0,0.0,"[100, 100]",sbm,graph,0.2,1891.0,50.0,1415.0,0.37,100.0,fid_mat,0.18,42.0,1589802894
140,50.0,-0.00448411472062149,"[100, 100]",sbm,graph,0.4,3512.0,50.0,2959.0,0.05,100.0,fid_mat,0.64,42.0,1589802894
141,50.0,1.0,"[100, 100]",sbm,graph,0.4,4637.0,50.0,512.0,0.87,100.0,fid_mat,0.05,42.0,1589802894
142,50.0,0.9602,"[100, 100]",sbm,graph,0.4,2067.0,50.0,1401.0,0.28,100.0,fid_mat,0.14,42.0,1589802894
143,50.0,0.0,"[100, 100]",sbm,graph,0.2,2855.0,50.0,1860.0,0.05,100.0,fid_mat,0.6,42.0,1589802894
144,50.0,1.0,"[100, 100]",sbm,graph,0.3,4176.0,50.0,3740.0,0.83,100.0,fid_mat,0.37,42.0,1589802894
145,50.0,0.0,"[100, 100]",sbm,graph,0.2,5048.0,50.0,3213.0,0.41,100.0,fid_mat,0.69,42.0,1589802894
146,50.0,0.0,"[100, 100]",sbm,graph,0.2,2108.0,50.0,1142.0,0.14,100.0,fid_mat,0.28,42.0,1589802894
147,50.0,0.0,"[100, 100]",sbm,graph,0.2,3079.0,50.0,1968.0,0.05,100.0,fid_mat,0.64,42.0,1589802894
148,50.0,0.0,"[100, 100]",sbm,graph,0.4,1861.0,50.0,1409.0,0.14,100.0,fid_mat,0.23,42.0,1589802894
149,50.0,0.0,"[100, 100]",sbm,graph,0.4,7607.0,50.0,6921.0,0.69,100.0,fid_mat,0.83,42.0,1589802894
150,50.0,1.0,"[100, 100]",sbm,graph,0.2,4606.0,50.0,1828.0,0.74,100.0,fid_mat,0.18,42.0,1589802894
151,50.0,0.0,"[100, 100]",sbm,graph,0.3,5538.0,50.0,4300.0,0.46,100.0,fid_mat,0.64,42.0,1589802894
152,50.0,1.0,"[100, 100]",sbm,graph,0.3,5291.0,50.0,1403.0,0.92,100.0,fid_mat,0.14,42.0,1589802894
153,50.0,1.0,"[100, 100]",sbm,graph,0.2,2666.0,50.0,913.0,0.46,100.0,fid_mat,0.09,42.0,1589802894
154,50.0,-0.0013400748680800789,"[100, 100]",sbm,graph,0.4,8051.0,50.0,7375.0,0.74,100.0,fid_mat,0.87,42.0,1589802894
155,50.0,0.0,"[100, 100]",sbm,graph,0.2,4929.0,50.0,3133.0,0.28,100.0,fid_mat,0.78,42.0,1589802894
156,50.0,0.0,"[100, 100]",sbm,graph,0.4,7776.0,50.0,7134.0,0.69,100.0,fid_mat,0.87,42.0,1589802894
157,50.0,0.0,"[100, 100]",sbm,graph,0.2,5716.0,50.0,4265.0,0.92,100.0,fid_mat,0.55,42.0,1589802894
158,50.0,0.02057300991024344,"[100, 100]",sbm,graph,0.4,1441.0,50.0,1356.0,0.18,100.0,fid_mat,0.18,42.0,1589802894
159,50.0,1.0,"[100, 100]",sbm,graph,0.2,4617.0,50.0,512.0,0.87,100.0,fid_mat,0.05,42.0,1589802894
160,50.0,0.0,"[100, 100]",sbm,graph,0.4,2774.0,50.0,2240.0,0.28,100.0,fid_mat,0.28,42.0,1589802894
161,50.0,-0.003075574291114579,"[100, 100]",sbm,graph,0.4,8127.0,50.0,7402.0,0.78,100.0,fid_mat,0.83,42.0,1589802894
162,50.0,1.0,"[100, 100]",sbm,graph,0.4,3033.0,50.0,1828.0,0.41,100.0,fid_mat,0.18,42.0,1589802894
163,50.0,0.0,"[100, 100]",sbm,graph,0.2,1838.0,50.0,1319.0,0.32,100.0,fid_mat,0.18,42.0,1589802894
164,50.0,0.9900495024751238,"[100, 100]",sbm,graph,0.4,5307.0,50.0,4126.0,0.64,100.0,fid_mat,0.41,42.0,1589802894
165,50.0,0.0,"[100, 100]",sbm,graph,0.2,5949.0,50.0,3574.0,0.32,100.0,fid_mat,0.87,42.0,1589802894
166,50.0,5.655534521233986e-05,"[100, 100]",sbm,graph,0.4,6926.0,50.0,6186.0,0.69,100.0,fid_mat,0.69,42.0,1589802894
167,50.0,0.5678988899737002,"[100, 100]",sbm,graph,0.4,7935.0,50.0,7310.0,0.83,100.0,fid_mat,0.74,42.0,1589802894
168,50.0,0.0,"[100, 100]",sbm,graph,0.2,2996.0,50.0,1623.0,0.23,100.0,fid_mat,0.37,42.0,1589802894
169,50.0,0.0,"[100, 100]",sbm,graph,0.2,8094.0,50.0,5040.0,0.69,100.0,fid_mat,0.92,42.0,1589802894
170,50.0,0.0,"[100, 100]",sbm,graph,0.3,3920.0,50.0,2970.0,0.28,100.0,fid_mat,0.51,42.0,1589802894
171,50.0,0.960200080403878,"[100, 100]",sbm,graph,0.4,2538.0,50.0,1829.0,0.32,100.0,fid_mat,0.18,42.0,1589802894
172,50.0,0.004961760261822384,"[100, 100]",sbm,graph,0.4,8032.0,50.0,7422.0,0.69,100.0,fid_mat,0.92,42.0,1589802894
173,50.0,1.0,"[100, 100]",sbm,graph,0.4,7147.0,50.0,5495.0,0.87,100.0,fid_mat,0.55,42.0,1589802894
174,50.0,0.0,"[100, 100]",sbm,graph,0.2,5596.0,50.0,3414.0,0.37,100.0,fid_mat,0.74,42.0,1589802894
175,50.0,0.0,"[100, 100]",sbm,graph,0.4,2092.0,50.0,1562.0,0.23,100.0,fid_mat,0.18,42.0,1589802894
176,50.0,1.0,"[100, 100]",sbm,graph,0.2,5999.0,50.0,3217.0,0.87,100.0,fid_mat,0.32,42.0,1589802894
177,50.0,0.0,"[100, 100]",sbm,graph,0.3,3036.0,50.0,2129.0,0.32,100.0,fid_mat,0.28,42.0,1589802894
178,50.0,0.002035031615669821,"[100, 100]",sbm,graph,0.3,4148.0,50.0,3147.0,0.41,100.0,fid_mat,0.41,42.0,1589802894
179,50.0,0.0,"[100, 100]",sbm,graph,0.4,4209.0,50.0,3529.0,0.28,100.0,fid_mat,0.55,42.0,1589802894
180,50.0,0.0,"[100, 100]",sbm,graph,0.2,3840.0,50.0,2466.0,0.09,100.0,fid_mat,0.74,42.0,1589802894
181,50.0,0.8877957887801852,"[100, 100]",sbm,graph,0.4,4140.0,50.0,4140.0,0.6,100.0,fid_mat,0.41,42.0,1589802894
182,50.0,0.8090500479773749,"[100, 100]",sbm,graph,0.4,8048.0,50.0,6990.0,0.92,100.0,fid_mat,0.69,42.0,1589802894
183,50.0,-0.002997909153133641,"[100, 100]",sbm,graph,0.4,5805.0,50.0,5057.0,0.55,100.0,fid_mat,0.6,42.0,1589802894
184,50.0,1.0,"[100, 100]",sbm,graph,0.2,1869.0,50.0,1403.0,0.51,100.0,fid_mat,0.14,42.0,1589802894
185,50.0,1.0,"[100, 100]",sbm,graph,0.4,4366.0,50.0,2323.0,0.64,100.0,fid_mat,0.23,42.0,1589802894
186,50.0,0.0,"[100, 100]",sbm,graph,0.2,1471.0,50.0,914.0,0.14,100.0,fid_mat,0.23,42.0,1589802894
187,50.0,0.0,"[100, 100]",sbm,graph,0.2,8178.0,50.0,5276.0,0.78,100.0,fid_mat,0.92,42.0,1589802894
188,50.0,0.0,"[100, 100]",sbm,graph,0.3,7845.0,50.0,6239.0,0.78,100.0,fid_mat,0.78,42.0,1589802894
189,50.0,0.0,"[100, 100]",sbm,graph,0.2,5741.0,50.0,3325.0,0.69,100.0,fid_mat,0.46,42.0,1589802894
190,50.0,0.0,"[100, 100]",sbm,graph,0.2,6432.0,50.0,3703.0,0.83,100.0,fid_mat,0.46,42.0,1589802894
191,50.0,0.0,"[100, 100]",sbm,graph,0.2,839.0,50.0,520.0,0.05,100.0,fid_mat,0.18,42.0,1589802894
192,50.0,0.0,"[100, 100]",sbm,graph,0.3,3722.0,50.0,2710.0,0.32,100.0,fid_mat,0.41,42.0,1589802894
193,50.0,1.0,"[100, 100]",sbm,graph,0.3,5512.0,50.0,3217.0,0.78,100.0,fid_mat,0.32,42.0,1589802894
194,50.0,0.0,"[100, 100]",sbm,graph,0.2,5956.0,50.0,3528.0,0.51,100.0,fid_mat,0.69,42.0,1589802894
195,50.0,0.018317242158927438,"[100, 100]",sbm,graph,0.3,1250.0,50.0,1029.0,0.18,100.0,fid_mat,0.14,42.0,1589802894
